ID	TAGSEQ
zoloft.Post89.Sentence1	O B-AE I-AE O O O O O O O
zoloft.Post89.Sentence2	O O B-AE I-AE I-AE O O O O
zoloft.Post89.Sentence3	O O O O O O O O O B-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE O
zoloft.Post89.Sentence4	O O O O O O
zoloft.Post89.Sentence5	O O O O O O O
zoloft.Post89.Sentence6	O O O
zoloft.Post90.Sentence1	B-AE I-AE I-AE I-AE I-AE I-AE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-AE I-AE O O B-AE I-AE I-AE O
zoloft.Post90.Sentence2	O O O O O B-SSI O B-SSI O O O O O O O O O O O
zoloft.Post90.Sentence3	B-AE I-AE I-AE I-AE O
zoloft.Post90.Sentence4	O O O O O O O O O O O O O O O O O
zoloft.Post91.Sentence1	B-AE O B-AE I-AE O B-AE I-AE O
zoloft.Post91.Sentence2	O O O O O
zoloft.Post91.Sentence3	O O O O B-SSI O O O O O O
zoloft.Post91.Sentence4	O O O O O O O O O O O O O O O O O O O O B-SSI O O O O
zoloft.Post91.Sentence5	O O O O O O O O B-SSI O
zoloft.Post91.Sentence6	O O O O O O O O O O O O O O O
zoloft.Post91.Sentence7	O O O
zoloft.Post91.Sentence8	O O O O O B-SSI O O O O O O O O O O O O
zoloft.Post92.Sentence1	B-AE I-AE O B-AE I-AE O B-AE I-AE O O O
zoloft.Post92.Sentence2	O O O O O O O O O O O O O O O O O O O B-AE I-AE O O
zoloft.Post92.Sentence3	O O O O O O O O O O O O O O O O
zoloft.Post92.Sentence4	O O O O O O O O O B-SSI O O O O O
zoloft.Post92.Sentence5	O O O O O
zoloft.Post92.Sentence6	O O O O O O O O
zoloft.Post93.Sentence1	B-AE I-AE O O O O O O O O O O O O O O O O O O O O B-AE I-AE I-AE O B-AE I-AE I-AE I-AE O
zoloft.Post93.Sentence2	B-AE I-AE O B-AE O B-AE O B-AE I-AE O B-AE O B-AE B-AE I-AE I-AE I-AE I-AE O O B-AE I-AE I-AE I-AE I-AE I-AE I-AE O B-AE O B-AE I-AE O B-AE I-AE I-AE I-AE I-AE I-AE O B-AE I-AE O B-AE I-AE O B-AE I-AE O B-AE I-AE O O O B-AE I-AE O B-AE I-AE I-AE I-AE O
zoloft.Post93.Sentence3	O O O O O O O O O O O O O O O O O O
zoloft.Post93.Sentence4	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
zoloft.Post93.Sentence5	O O O O O O O O O O O O O O O O O
zoloft.Post94.Sentence1	O O O O O O O O O O B-AE I-AE I-AE O O B-AE I-AE I-AE I-AE O
zoloft.Post94.Sentence2	O B-AE O B-AE O O O O O O
zoloft.Post94.Sentence3	B-AE I-AE I-AE O
zoloft.Post94.Sentence4	O B-AE I-AE I-AE I-AE I-AE O
zoloft.Post94.Sentence5	B-AE I-AE I-AE O B-AE I-AE I-AE I-AE I-AE O
zoloft.Post94.Sentence6	B-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE O O O O O O
zoloft.Post94.Sentence7	O O O O O
zoloft.Post94.Sentence8	O O
zoloft.Post94.Sentence9	O O O O O O O O O O O O O O O O O B-SSI I-SSI I-SSI I-SSI I-SSI O
zoloft.Post94.Sentence10	O O O
zoloft.Post95.Sentence1	B-AE I-AE I-AE I-AE O B-AE I-AE O B-AE I-AE O
zoloft.Post95.Sentence2	O O O O O B-SSI I-SSI O
zoloft.Post95.Sentence3	O O O O O O O O B-AE I-AE I-AE O O O O O B-AE I-AE I-AE I-AE I-AE I-AE O B-AE I-AE I-AE I-AE O O O O O O O O O O O O O O O O O O O O
zoloft.Post95.Sentence4	O O B-SSI I-SSI I-SSI O O O O O O B-AE O O O O O
zoloft.Post96.Sentence1	B-AE I-AE I-AE I-AE O B-AE I-AE I-AE O
zoloft.Post96.Sentence2	O O O O O O O O
zoloft.Post96.Sentence3	O O O O O O O O O O O
zoloft.Post96.Sentence4	O O O O O
zoloft.Post97.Sentence1	O
zoloft.Post97.Sentence2	O O O O B-SSI O B-SSI
zoloft.Post98.Sentence1	B-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE O O O O O O
zoloft.Post99.Sentence1	B-AE I-AE O B-AE I-AE O B-AE I-AE O B-AE I-AE I-AE I-AE O B-AE I-AE O B-AE O
zoloft.Post99.Sentence2	O O O O O O O O O O O O B-AE I-AE I-AE I-AE I-AE I-AE I-AE B-AE I-AE O O O O O O O
zoloft.Post99.Sentence3	O O O O O O B-SSI I-SSI O O
zoloft.Post99.Sentence4	B-AE I-AE O O O O O O O O O O O O O O O B-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE O
zoloft.Post99.Sentence5	O O B-AE I-AE O O O O O O
zoloft.Post99.Sentence6	O O O O
zoloft.Post100.Sentence1	B-AE I-AE O B-AE I-AE O O B-AE I-AE I-AE O B-AE O B-AE I-AE O B-AE I-AE I-AE O
zoloft.Post100.Sentence2	O O O O O O O O O B-SSI O B-SSI O O O
zoloft.Post100.Sentence3	O O O O O O O O O O O
zoloft.Post100.Sentence4	O B-AE I-AE I-AE I-AE O O B-AE I-AE I-AE O B-AE I-AE I-AE O
zoloft.Post100.Sentence5	O O O O O B-AE I-AE I-AE O O O O B-AE I-AE I-AE I-AE I-AE I-AE O O O O B-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE O
zoloft.Post100.Sentence6	O O O O O O O O O O O O O O O
zoloft.Post100.Sentence7	O O O O O O O O O O O O O
zoloft.Post100.Sentence8	O
zoloft.Post100.Sentence9	O O O O O O O O O O O
zoloft.Post100.Sentence10	O O O O O O O O O O O O O O
zoloft.Post100.Sentence11	O O O O O O O O O
zoloft.Post101.Sentence1	O
zoloft.Post101.Sentence2	O O O O
zoloft.Post101.Sentence3	O O O O O O O O O O
zoloft.Post101.Sentence4	O O O O O O O O O O O O O O O O O O O O O
zoloft.Post102.Sentence1	O O B-AE I-AE I-AE I-AE O O O O O O O O O O O O B-AE I-AE O
zoloft.Post102.Sentence2	O O O O O O
zoloft.Post103.Sentence1	B-AE I-AE O B-AE O
zoloft.Post103.Sentence2	O O O O O O O O
zoloft.Post103.Sentence3	O O O O O O O O O O O O O O
zoloft.Post103.Sentence4	O O O O O O O O
zoloft.Post103.Sentence5	O O O O O O O O O O O O
zoloft.Post104.Sentence1	B-AE I-AE O B-AE O B-AE I-AE O O O O B-AE I-AE I-AE I-AE I-AE O B-AE I-AE I-AE O B-AE I-AE I-AE I-AE I-AE O
zoloft.Post104.Sentence2	O O O O O O O O O O B-SSI O B-SSI I-SSI O
zoloft.Post104.Sentence3	O O O O O O B-SSI O B-SSI I-SSI O O O O O O O O O O O O O O O
zoloft.Post104.Sentence4	O O O O O O O O O O O O O
zoloft.Post104.Sentence5	O O O O O O O O B-SSI O B-SSI O
zoloft.Post104.Sentence6	O B-AE I-AE I-AE I-AE O O O O O O O O O O O O O O
zoloft.Post104.Sentence7	O O O O O O B-AE I-AE I-AE O O O O O O O O O O O O
zoloft.Post104.Sentence8	O O O O O O O B-SSI O O O O O O O O O O
zoloft.Post104.Sentence9	O O O
zoloft.Post105.Sentence1	B-AE I-AE I-AE I-AE I-AE I-AE O O
zoloft.Post105.Sentence2	O O
zoloft.Post105.Sentence3	O O O O
zoloft.Post105.Sentence4	O O O O
zoloft.Post105.Sentence5	O O O O O O O O O O O O O O O O
zoloft.Post105.Sentence6	O O O O O O O O O O O O O O O O O O O
zoloft.Post105.Sentence7	O O O O O O O O O O O O O O O O O O O O
zoloft.Post105.Sentence8	O O O O O O O O O O O O O O O O O O O O O O O O
zoloft.Post105.Sentence9	O O O O O O O O O O O O O O O
zoloft.Post105.Sentence10	O O O O O O O
zoloft.Post105.Sentence11	O O O O O O O O O O O
zoloft.Post105.Sentence12	O O O O O O O O O O
zoloft.Post105.Sentence13	O O O O O O O O O
zoloft.Post105.Sentence14	O O O O O O
zoloft.Post106.Sentence1	B-AE I-AE I-AE O
zoloft.Post107.Sentence1	B-AE I-AE O
zoloft.Post107.Sentence2	O O O O O O O O O O O
zoloft.Post108.Sentence1	O O B-AE O B-AE O B-AE O B-AE O B-AE I-AE O B-AE I-AE O B-AE I-AE O O B-AE I-AE O B-AE I-AE I-AE I-AE O
zoloft.Post108.Sentence2	O O O O O O O O O O O O O
zoloft.Post108.Sentence3	O O O O O O O O O O O B-SSI O B-SSI O B-SSI O B-SSI O B-SSI O B-SSI O O O O
zoloft.Post108.Sentence4	O O O O O O
zoloft.Post108.Sentence5	O O O O
zoloft.Post108.Sentence6	O O O O
zoloft.Post108.Sentence7	O B-AE I-AE O O O O O O O O O O O O O O O
zoloft.Post108.Sentence8	O O O O O O O O O O
zoloft.Post109.Sentence1	B-AE I-AE O
zoloft.Post109.Sentence2	O O
zoloft.Post109.Sentence3	B-AE I-AE I-AE I-AE O
zoloft.Post109.Sentence4	O O O O O O O O O O O O
zoloft.Post109.Sentence5	O O O O O O B-AE I-AE I-AE O O O O O O O O B-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE O
zoloft.Post110.Sentence1	B-AE I-AE I-AE O B-AE I-AE I-AE O B-AE I-AE I-AE I-AE I-AE O O O O O O O O O O O O O O O O O
zoloft.Post111.Sentence1	O O O O O O O
zoloft.Post111.Sentence2	O O O O O O O O O O
zoloft.Post111.Sentence3	O O O O O O O O O O O O
zoloft.Post111.Sentence4	O O O O O O O O O O O O
zoloft.Post111.Sentence5	O O O O O O O O O O O O O O
zoloft.Post111.Sentence6	O O O O O O O
zoloft.Post111.Sentence7	O O O O O O O O O O O O O O O
zoloft.Post111.Sentence8	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
zoloft.Post111.Sentence9	O O O O O O O O O O O O
zoloft.Post112.Sentence1	B-AE I-AE I-AE I-AE I-AE I-AE O B-AE I-AE O B-AE O
zoloft.Post112.Sentence2	O O O O O O O O O O O O O O O O O O O
zoloft.Post112.Sentence3	O O B-AE O O O B-AE I-AE I-AE I-AE I-AE O
zoloft.Post112.Sentence4	O O O O O O O O O O O O
zoloft.Post112.Sentence5	O O B-AE O O O B-AE I-AE I-AE I-AE I-AE O
zoloft.Post112.Sentence6	O O O B-SSI O O O O O O O O O O O O O O O
zoloft.Post112.Sentence7	O O B-SSI O O O O O O O O O O
zoloft.Post112.Sentence8	O B-SSI O O O O O O
zoloft.Post112.Sentence9	O O O O O O O O O O
zoloft.Post113.Sentence1	B-AE I-AE I-AE I-AE I-AE I-AE I-AE O B-AE I-AE I-AE I-AE O
zoloft.Post113.Sentence2	O O O O O O O B-AE I-AE I-AE I-AE O
zoloft.Post113.Sentence3	O O O O O O B-AE I-AE I-AE I-AE O
zoloft.Post113.Sentence4	O B-SSI O O O O O O O O O O O O O
zoloft.Post113.Sentence5	O O O O O O O O O O O O O O O O O O O O
zoloft.Post113.Sentence6	O O O O O O O O O O O O O O O O
zoloft.Post113.Sentence7	O O O O O O O O O O O O O
zoloft.Post113.Sentence8	O B-AE I-AE I-AE O O O B-AE I-AE I-AE O O O O O O O O
zoloft.Post113.Sentence9	O O O O O O O O O O O O O O O O O O O O O O O O
zoloft.Post113.Sentence10	O O O O O O O O
zoloft.Post113.Sentence11	O O O O O O O O O O O O O O O O O O
zoloft.Post113.Sentence12	O O O O O O O O O O O O O O O O B-SSI I-SSI I-SSI O B-SSI I-SSI O
zoloft.Post113.Sentence13	O O O O O O O O B-SSI I-SSI O O
zoloft.Post113.Sentence14	O O O O O O O O O O O O O O O O O O O O O O O O O
zoloft.Post114.Sentence1	B-AE I-AE I-AE O
zoloft.Post114.Sentence2	B-AE I-AE O
zoloft.Post114.Sentence3	O O O O O O O O O
zoloft.Post114.Sentence4	O O O
zoloft.Post114.Sentence5	B-AE I-AE I-AE I-AE I-AE B-AE I-AE I-AE O
zoloft.Post115.Sentence1	O O O O O
zoloft.Post115.Sentence2	B-AE I-AE I-AE O B-AE I-AE O B-AE I-AE O
zoloft.Post115.Sentence3	O O O B-SSI I-SSI O B-SSI I-SSI I-SSI O
zoloft.Post115.Sentence4	O O B-AE I-AE I-AE I-AE I-AE I-AE O
zoloft.Post115.Sentence5	O O O O O O O O O O O
zoloft.Post116.Sentence1	B-AE O B-AE I-AE O B-AE I-AE I-AE O O B-AE I-AE O B-AE I-AE O B-AE I-AE O B-AE I-AE I-AE O O B-AE O
zoloft.Post116.Sentence2	O O O O O O O
zoloft.Post116.Sentence3	O O O O O B-SSI O O O O O O B-SSI I-SSI O O O O O O B-SSI I-SSI O O O B-SSI O O
zoloft.Post116.Sentence4	O O O O O O O O O O
zoloft.Post116.Sentence5	O O O O O O O O O O O B-SSI O O O O O O
zoloft.Post116.Sentence6	O O O O O O O O O O O O O
zoloft.Post116.Sentence7	O O O O O O O O O O O O O O O O O O O O O O O O O
zoloft.Post116.Sentence8	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
zoloft.Post116.Sentence9	O O O O O O O O O O O O O O O O O O O O B-SSI O
zoloft.Post116.Sentence10	O O O O O O O O O B-AE I-AE O B-AE O O
zoloft.Post116.Sentence11	O O O B-AE I-AE O O O O O O O B-AE I-AE O O O O O O O B-SSI O B-SSI O O B-SSI O
zoloft.Post116.Sentence12	O O O O B-SSI O O O O O O O O B-SSI I-SSI O O O O B-SSI O O O O
zoloft.Post116.Sentence13	O O O B-AE I-AE I-AE I-AE O O O O O O O O O O O B-AE O O O O O O O O O
zoloft.Post116.Sentence14	O O O O O O O O O O O O O O O O O
zoloft.Post116.Sentence15	O O O O O O O O O O O O O O O O O
zoloft.Post117.Sentence1	O O O O O O O O O O O O O O O O O O
zoloft.Post117.Sentence2	O O O O O O O O O O
zoloft.Post117.Sentence3	O O B-AE O B-AE O O O O B-AE I-AE O O O O O O
zoloft.Post117.Sentence4	O O O O O O O O O
zoloft.Post117.Sentence5	O
zoloft.Post117.Sentence6	O O O O O O O O O O O O O O O O O O
zoloft.Post117.Sentence7	O O O O O O O O O O O
zoloft.Post117.Sentence8	O O O O O O O O O O O O O O O O O O O
zoloft.Post117.Sentence9	O O O O O O O O O O O O O O O O O O
zoloft.Post117.Sentence10	O O O
zoloft.Post118.Sentence1	B-AE O B-AE I-AE I-AE I-AE O
zoloft.Post118.Sentence2	B-AE I-AE I-AE O B-AE I-AE O B-AE O B-AE I-AE O
zoloft.Post118.Sentence3	O O O
zoloft.Post118.Sentence4	O O O O O O O O O O O O O O
zoloft.Post118.Sentence5	O O O O O O O O O O O O O B-SSI O B-SSI O
zoloft.Post118.Sentence6	O B-AE O B-AE I-AE I-AE I-AE O O O O O O
zoloft.Post118.Sentence7	O O O O
zoloft.Post118.Sentence8	O O O O O
zoloft.Post119.Sentence1	B-AE I-AE O B-AE I-AE O O B-AE I-AE O
zoloft.Post119.Sentence2	O O O O O O O O O
zoloft.Post119.Sentence3	O O O O O O O O O O O O
zoloft.Post119.Sentence4	O O O O O O O O O O O
zoloft.Post119.Sentence5	O B-AE I-AE O O O O O O O O
zoloft.Post120.Sentence1	B-AE I-AE O B-AE O B-AE O B-AE I-AE I-AE O B-AE I-AE I-AE I-AE O
zoloft.Post120.Sentence2	O O O B-SSI I-SSI O B-SSI I-SSI O B-SSI I-SSI O O B-SSI O
zoloft.Post120.Sentence3	O O O
zoloft.Post120.Sentence4	O O O O O O O
zoloft.Post120.Sentence5	O O O O O O O O O O
zoloft.Post121.Sentence1	O O O
zoloft.Post121.Sentence2	O O O O O O O O O O O O O B-SSI I-SSI O O O O O O O O O O O O O O O O O O O O O
zoloft.Post121.Sentence3	O O O O O O O O O O O O O
zoloft.Post122.Sentence1	O O O O O O O O O O O O O O O O O O O O O O O O O
zoloft.Post122.Sentence2	O O O O O O O O
zoloft.Post122.Sentence3	O O O O O O O O O O O
zoloft.Post123.Sentence1	B-AE I-AE I-AE O B-AE O
zoloft.Post123.Sentence2	O O O O O O O B-SSI O B-SSI O
zoloft.Post123.Sentence3	O O O O O O O O O O O O O O O O O O O O B-SSI O
zoloft.Post123.Sentence4	O O O O O O B-AE O O O B-AE I-AE O O O O O O O O O O O O O O B-SSI O O O B-SSI I-SSI I-SSI I-SSI I-SSI I-SSI I-SSI O
zoloft.Post123.Sentence5	O O O O O O O O B-AE I-AE I-AE I-AE I-AE I-AE I-AE O O O O O O O O O O O O O O O O O O O O O O O O O O O O
zoloft.Post124.Sentence1	B-AE I-AE O B-AE I-AE O
zoloft.Post124.Sentence2	O O O O O O O O B-SSI O O O O O B-SSI I-SSI I-SSI I-SSI I-SSI O O
zoloft.Post124.Sentence3	O O O
zoloft.Post124.Sentence4	O O O O O O O O O O O O B-SSI O
zoloft.Post124.Sentence5	O O O O
zoloft.Post124.Sentence6	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
zoloft.Post124.Sentence7	O O O O
zoloft.Post124.Sentence8	O O O O O B-SSI O B-SSI O O O O B-SSI O O O O O O O O O O O O O O O O O O O O O O O O O
zoloft.Post124.Sentence9	O O O O O O O
zoloft.Post124.Sentence10	O O
zoloft.Post124.Sentence11	O O O
zoloft.Post124.Sentence12	O O O O O O O O O O O O O O B-SSI O O O O O O
zoloft.Post124.Sentence13	O O O O O O O O O O O O O B-AE I-AE O O O O O
zoloft.Post124.Sentence14	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
zoloft.Post124.Sentence15	O O O O O O B-AE I-AE O O O O O O O O O
zoloft.Post124.Sentence16	O O O O
zoloft.Post125.Sentence1	B-AE O O B-AE I-AE O B-AE O B-AE I-AE I-AE O
zoloft.Post125.Sentence2	O O O O O O O O O O O O O O O O O O O O O O O O O
zoloft.Post126.Sentence1	B-AE I-AE O O O B-AE I-AE I-AE O
zoloft.Post126.Sentence2	O O O O O O O O O O O O B-SSI O
zoloft.Post126.Sentence3	O O O O O O O B-AE I-AE I-AE O
zoloft.Post127.Sentence1	O O O O O O B-AE I-AE I-AE I-AE I-AE O O O O O O
zoloft.Post127.Sentence2	O O O O O O O O O O O O O O
zoloft.Post127.Sentence3	O O O O O O O O O
zoloft.Post127.Sentence4	O O O O O O O O B-SSI O O O O O O O O O O O O O
zoloft.Post128.Sentence1	O O O O O O O O O O O
zoloft.Post128.Sentence2	B-AE O B-AE I-AE I-AE I-AE O O O O O O B-AE I-AE I-AE I-AE O O O O O O O B-AE I-AE I-AE I-AE O B-AE I-AE O
zoloft.Post128.Sentence3	O O O O O O O O O
zoloft.Post128.Sentence4	O O O O O O O O O O O O O O O O O O
zoloft.Post128.Sentence5	O O O O O O O O O O
zoloft.Post128.Sentence6	O O O O O O O O O O O
zoloft.Post128.Sentence7	O O O O O B-AE I-AE I-AE O
zoloft.Post128.Sentence8	O O O O O O O O O O O O O O O O B-AE O B-AE O B-AE O B-AE I-AE I-AE O O B-AE O
zoloft.Post128.Sentence9	O O O O O O O O O O O O O O
zoloft.Post128.Sentence10	O O O O O O O O O O O O
zoloft.Post128.Sentence11	O O O O O O O O O O O O O O
zoloft.Post128.Sentence12	O O O
zoloft.Post128.Sentence13	O O O O O O O O O O O O
zoloft.Post128.Sentence14	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
zoloft.Post129.Sentence1	B-AE I-AE I-AE O B-AE I-AE O B-AE I-AE O O B-AE I-AE I-AE I-AE I-AE O B-AE I-AE I-AE I-AE I-AE O B-AE I-AE I-AE I-AE I-AE I-AE I-AE O B-AE I-AE I-AE I-AE I-AE O B-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE O B-AE I-AE I-AE O B-AE I-AE I-AE I-AE I-AE O B-AE I-AE I-AE O B-AE I-AE I-AE O O O O O O O O
zoloft.Post129.Sentence2	O O O O O O O O O O O O O O O O O O O O O O
zoloft.Post129.Sentence3	O O O O O O O O O
zoloft.Post130.Sentence1	O O O O O
zoloft.Post130.Sentence2	O O O O O
zoloft.Post130.Sentence3	O O O O
zoloft.Post130.Sentence4	O O O O O O O O O O O O B-SSI O
zoloft.Post130.Sentence5	O B-SSI O O O O O O O O O O O
zoloft.Post130.Sentence6	O O O O O O O O O O O O O O B-SSI O O O O O O
zoloft.Post130.Sentence7	O O O O O O O O O O O O
zoloft.Post130.Sentence8	O O O O O O O O O O O O O O O O O B-SSI O
zoloft.Post131.Sentence1	B-AE I-AE O B-AE O
zoloft.Post131.Sentence2	O O O O O O O O O O O O O O O O O O
zoloft.Post131.Sentence3	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
zoloft.Post131.Sentence4	O O O O O O O O O O O O O O O O O O O O O O O O O
zoloft.Post131.Sentence5	O O O O O O O O O O O O O O O O O O O O O O O O O O
zoloft.Post131.Sentence6	O O O O O O O O O O O O O O B-SSI I-SSI
zoloft.Post131.Sentence7	O O O O O O O O O O O O O
zoloft.Post131.Sentence8	O O O O O O O O O O O O O O O O
zoloft.Post131.Sentence9	O O O O O O O O O O O O O O O O O
zoloft.Post131.Sentence10	O O O O O O O O O O O O O O O O
zoloft.Post132.Sentence1	O O O
zoloft.Post132.Sentence2	O O O O O O O O O O O O O O O
zoloft.Post132.Sentence3	O O B-AE I-AE O B-AE O
zoloft.Post132.Sentence4	O O O O O O O O O O O O O O O O O O O O O O O
zoloft.Post132.Sentence5	O O O O O O O O O O O O
zoloft.Post133.Sentence1	B-AE I-AE I-AE O
zoloft.Post133.Sentence2	O B-AE I-AE I-AE O
zoloft.Post134.Sentence1	B-AE I-AE O B-AE I-AE I-AE O
zoloft.Post134.Sentence2	O O O O O O O O O O O O O O O O O O O O O O O O
zoloft.Post134.Sentence3	O O O O O O O O
zoloft.Post135.Sentence1	O O O O O O O O O O O B-AE I-AE I-AE O O O O O O O O B-AE I-AE O O O O O O O O B-AE I-AE I-AE O O O O O O O O O O
zoloft.Post135.Sentence2	O O O O O O O O O O O B-AE O B-AE I-AE O O
zoloft.Post135.Sentence3	O O O O O O O O O O O O O O O O O O O O O O O O O B-AE I-AE O O B-AE I-AE I-AE I-AE I-AE O
zoloft.Post135.Sentence4	O O O O O O O B-AE I-AE I-AE I-AE O O B-AE I-AE O O O O
zoloft.Post135.Sentence5	O O O O B-AE I-AE I-AE I-AE I-AE I-AE O
zoloft.Post135.Sentence6	O O O O O O O B-AE I-AE I-AE I-AE I-AE I-AE I-AE O
zoloft.Post135.Sentence7	O O O O O O O O O O O O O O O O
zoloft.Post135.Sentence8	O O O O O O B-SSI O O O O O O O O O O O O O
zoloft.Post135.Sentence9	O O O O O O O O O O O O O O O O O O
zoloft.Post135.Sentence10	O O O O O
zoloft.Post135.Sentence11	O O O O O O O O
zoloft.Post135.Sentence12	O O O O O O O O O O O O O O O
zoloft.Post135.Sentence13	O O O O O O O O O O
zoloft.Post136.Sentence1	O O O O
zoloft.Post137.Sentence1	O O O O O O B-AE I-AE I-AE O
zoloft.Post137.Sentence2	B-AE I-AE I-AE O
zoloft.Post137.Sentence3	O O O O O O O
zoloft.Post137.Sentence4	O O O O O O O O O O O O O
zoloft.Post137.Sentence5	O O O O O O O B-AE I-AE I-AE O
zoloft.Post137.Sentence6	O O O O O O O O O O B-SSI I-SSI O B-SSI O
zoloft.Post137.Sentence7	O O B-AE I-AE O
zoloft.Post137.Sentence8	O B-AE I-AE O O O O O O O O O O
zoloft.Post138.Sentence1	B-AE I-AE O B-AE O
zoloft.Post139.Sentence1	O O O O O O O O O O O O O O O O
zoloft.Post139.Sentence2	O O O O O O O
zoloft.Post139.Sentence3	O O O B-AE O O O O O O
zoloft.Post139.Sentence4	O O O O O B-SSI O B-SSI O
zoloft.Post139.Sentence5	O O O O O B-SSI O O O O O
zoloft.Post139.Sentence6	O O O O O O O O O
zoloft.Post139.Sentence7	O O O O O O O O O O O O O O O O O O O O O O
zoloft.Post139.Sentence8	O O O O O O O O O O O O O O O O O
zoloft.Post139.Sentence9	O O O O O O O O
zoloft.Post139.Sentence10	O O O O O O O O O O O O O O O O
zoloft.Post139.Sentence11	O O O O O O O O O O O
zoloft.Post139.Sentence12	O O O O O O B-AE I-AE O O O O O O O O O O O O O O O
zoloft.Post139.Sentence13	O O O O O O O O O O O O O O O O O O O
zoloft.Post139.Sentence14	O O O O O O O O O O O O O O O O O O O O O O O O O O O O
zoloft.Post139.Sentence15	O O O O O O O O O O O O O B-SSI I-SSI O
zoloft.Post139.Sentence16	O O O O O O O O O
zoloft.Post140.Sentence1	B-AE I-AE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-SSI O O B-SSI I-SSI I-SSI I-SSI I-SSI I-SSI O O O
zoloft.Post141.Sentence1	O O O O O O O O O O O O O O O O O B-AE O B-AE O O O O O O O O O
zoloft.Post141.Sentence2	O O O O O O O O O O O
zoloft.Post141.Sentence3	O O O O O O O O O O O O O O O O O O
zoloft.Post141.Sentence4	O O O O O O O O O O O O O
zoloft.Post141.Sentence5	O O O O O O B-SSI O O O O O B-SSI O O O O O B-AE I-AE I-AE I-AE I-AE I-AE O
zoloft.Post141.Sentence6	O O O O O O O O O
zoloft.Post142.Sentence1	B-AE I-AE I-AE I-AE O B-AE I-AE O O O O O B-AE O B-AE I-AE I-AE O B-AE O
zoloft.Post142.Sentence2	O O O O O O O O O O O O O O O
zoloft.Post142.Sentence3	O O O O O O O O O O O O O O O
zoloft.Post142.Sentence4	O O O O O O O O O
zoloft.Post142.Sentence5	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
zoloft.Post142.Sentence6	O O O O O O O O O O O O
zoloft.Post142.Sentence7	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
zoloft.Post142.Sentence8	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
zoloft.Post142.Sentence9	O O O O O O O O O O O O O O O O O O O
zoloft.Post143.Sentence1	O O O O O O O O O O O B-AE O B-AE O B-AE I-AE O O B-AE O B-AE I-AE O O O O O O O O O B-AE I-AE I-AE O B-AE I-AE I-AE O O O O O O O O O O O O O O O O B-AE I-AE O O O O O O O O O O O O B-AE I-AE I-AE O O O O O O O O O O O O O O O O O O O O O O O O O O O B-AE O B-AE I-AE I-AE I-AE O O O O O O O O O O O O B-AE I-AE I-AE I-AE I-AE I-AE I-AE I-AE O O O O O O O O O O O O O O O O O O O O B-AE I-AE O O B-AE I-AE I-AE I-AE I-AE I-AE I-AE O O O O
zoloft.Post143.Sentence2	O O O O O O B-SSI O O O B-SSI O O O
zoloft.Post143.Sentence3	O O O O O O O O O O B-SSI O
zoloft.Post143.Sentence4	O O O B-SSI I-SSI I-SSI I-SSI I-SSI I-SSI O O O O B-SSI O O O O O O O O
zoloft.Post143.Sentence5	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
zoloft.Post143.Sentence6	O O O O O O O O O O O O O O O O O O O O O O O O O O
zoloft.Post143.Sentence7	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
zoloft.Post143.Sentence8	O O O O O O O O O O O O O O
zoloft.Post144.Sentence1	B-AE I-AE I-AE O O O B-AE I-AE I-AE I-AE O
zoloft.Post144.Sentence2	O O O O O O O O
zoloft.Post144.Sentence3	O O O O O O O O O O B-AE I-AE O O O O B-AE I-AE O O O O O O
zoloft.Post145.Sentence1	O O O O O O O O O O O O O O O B-AE I-AE I-AE I-AE O B-AE I-AE I-AE I-AE O
zoloft.Post145.Sentence2	O O O O O O O O O O O O O O O O B-SSI O B-SSI O
zoloft.Post145.Sentence3	O O O O O O O O O O O
zoloft.Post145.Sentence4	O O B-AE I-AE O B-AE I-AE I-AE O O O O O O O O O O O O O O O O O O O O O O O O O O
zoloft.Post145.Sentence5	O O O O O O O O O O
zoloft.Post145.Sentence6	O O O O O O O O O O O O O O O O O O
zoloft.Post146.Sentence1	B-AE O B-AE I-AE O B-AE I-AE I-AE O
