ID	TAG	ENTITYSTR
zoloft.Post58.Sentence3	AE	lack of initiative
zoloft.Post58.Sentence4	SSI	excessive crying
zoloft.Post58.Sentence4	SSI	worrying
zoloft.Post58.Sentence6	AE	horrible dopamine imbalance
zoloft.Post58.Sentence8	SSI	depression
zoloft.Post59.Sentence1	AE	dizziness
zoloft.Post59.Sentence1	AE	nausea
zoloft.Post59.Sentence1	AE	extreme loss of appetite
zoloft.Post59.Sentence1	AE	diarrhoea
zoloft.Post59.Sentence1	AE	lethargy
zoloft.Post59.Sentence1	AE	tingling in fingers
zoloft.Post59.Sentence1	AE	sleeplessness
zoloft.Post59.Sentence1	AE	low blood sugar
zoloft.Post59.Sentence1	AE	loss of appetite
zoloft.Post59.Sentence2	AE	feeling weird
zoloft.Post59.Sentence3	AE	bedridden
zoloft.Post59.Sentence6	SSI	depression
zoloft.Post60.Sentence1	AE	zomby-like 
zoloft.Post60.Sentence1	AE	emotionlessness
zoloft.Post60.Sentence2	AE	felt dead 
zoloft.Post60.Sentence4	AE	wasn't anything positive
zoloft.Post60.Sentence4	AE	just BLAH
zoloft.Post60.Sentence5	AE	no reactions
zoloft.Post60.Sentence5	AE	no emotions
zoloft.Post61.Sentence1	AE	very strange reaction
zoloft.Post61.Sentence3	AE	very speedy 
zoloft.Post61.Sentence5	SSI	anxiety
zoloft.Post61.Sentence5	SSI	depression
zoloft.Post62.Sentence1	AE	Dizziness
zoloft.Post62.Sentence1	AE	staring into space
zoloft.Post62.Sentence2	SSI	depression
zoloft.Post62.Sentence4	AE	dizziness when standing
zoloft.Post62.Sentence5	AE	dizziness to be worse
zoloft.Post62.Sentence6	AE	see black spots
zoloft.Post62.Sentence8	AE	dizzy
zoloft.Post62.Sentence8	AE	sometimes zone out
zoloft.Post62.Sentence9	SSI	feel low
zoloft.Post63.Sentence1	AE	big weight gain
zoloft.Post63.Sentence2	AE	no sex drive at all
zoloft.Post63.Sentence3	AE	gaining a ton of weight
zoloft.Post63.Sentence3	AE	losing the desire to be intimate with my husband
zoloft.Post63.Sentence3	SSI	depression
zoloft.Post63.Sentence4	AE	hope i can lose the weight
zoloft.Post65.Sentence1	SSI	depression
zoloft.Post65.Sentence1	SSI	explosive anger
zoloft.Post65.Sentence2	AE	restless leg syndrome
zoloft.Post65.Sentence2	AE	paranoia
zoloft.Post65.Sentence2	AE	anxiety
zoloft.Post65.Sentence2	AE	craved sweets constantly
zoloft.Post66.Sentence1	AE	severe migraines
zoloft.Post66.Sentence1	AE	extremely low sex drive
zoloft.Post66.Sentence1	AE	mania
zoloft.Post66.Sentence1	AE	excitability
zoloft.Post66.Sentence1	AE	difficulty sleeping
zoloft.Post66.Sentence1	AE	weight gain
zoloft.Post66.Sentence1	AE	rapid thinking
zoloft.Post66.Sentence2	SSI	anxiety
zoloft.Post66.Sentence2	SSI	depression
zoloft.Post66.Sentence9	SSI	depression
zoloft.Post67.Sentence1	AE	hands shake
zoloft.Post67.Sentence1	AE	memory isnt as good
zoloft.Post69.Sentence1	AE	Headaches
zoloft.Post69.Sentence1	AE	mood swings
zoloft.Post69.Sentence1	AE	grinding teeth
zoloft.Post69.Sentence1	AE	feeling low
zoloft.Post69.Sentence1	AE	loss of concentration
zoloft.Post69.Sentence1	AE	anger
zoloft.Post69.Sentence1	AE	suicidal
zoloft.Post69.Sentence1	AE	omicidal thoughts
zoloft.Post69.Sentence2	AE	headaches
zoloft.Post69.Sentence2	AE	insomnia
zoloft.Post69.Sentence2	AE	pain
zoloft.Post69.Sentence4	SSI	feel depressed
zoloft.Post69.Sentence4	SSI	negative thoughts
zoloft.Post71.Sentence1	AE	No sex drive
zoloft.Post71.Sentence2	AE	Vivid dreams
zoloft.Post71.Sentence2	AE	nightmares
zoloft.Post71.Sentence3	AE	EXTREME acne around mouth and jaw
zoloft.Post71.Sentence4	SSI	depression
zoloft.Post71.Sentence5	AE	acne
zoloft.Post72.Sentence1	AE	Sexual dysfunction
zoloft.Post72.Sentence1	AE	extreme hunger
zoloft.Post72.Sentence1	AE	carbohydrate cravings
zoloft.Post72.Sentence1	AE	weight gain
zoloft.Post72.Sentence1	AE	insomnia
zoloft.Post72.Sentence1	AE	acid reflux
zoloft.Post72.Sentence1	AE	fatigue
zoloft.Post72.Sentence1	AE	water retention
zoloft.Post72.Sentence1	AE	eating disorder thoughts
zoloft.Post72.Sentence1	AE	spacey thinking
zoloft.Post73.Sentence1	AE	weight gain
zoloft.Post73.Sentence1	AE	agitation
zoloft.Post73.Sentence1	AE	hair loss
zoloft.Post73.Sentence1	AE	sleep disturbance
zoloft.Post74.Sentence1	AE	completely destroyed what was left of my sex drive
zoloft.Post74.Sentence2	SSI	suicidal
zoloft.Post74.Sentence4	AE	gain over 40 lbs
zoloft.Post74.Sentence5	AE	Chronic constipation
zoloft.Post74.Sentence6	AE	feeling of not caring about anything
zoloft.Post75.Sentence1	AE	Lack of sex drive
zoloft.Post75.Sentence1	AE	no orgasms
zoloft.Post75.Sentence2	AE	Weight loss
zoloft.Post75.Sentence3	AE	Sweats
zoloft.Post75.Sentence4	SSI	severe depression 
zoloft.Post76.Sentence2	AE	First 2 days had loose stools
zoloft.Post76.Sentence3	AE	jaw felt tight 
zoloft.Post76.Sentence3	AE	overwhelming feeling of panic
zoloft.Post76.Sentence4	AE	heart was racing
zoloft.Post76.Sentence4	AE	skin tingling
zoloft.Post76.Sentence5	AE	felt very very strange
zoloft.Post77.Sentence1	AE	zombie like feeling
zoloft.Post77.Sentence1	AE	no emotions
zoloft.Post77.Sentence1	AE	intense yawning
zoloft.Post77.Sentence1	AE	extreme fatigue
zoloft.Post77.Sentence1	AE	ZERO sex drive
zoloft.Post77.Sentence1	AE	chills
zoloft.Post77.Sentence1	AE	feeling like someone is walking over my grave
zoloft.Post77.Sentence2	AE	TMJ
zoloft.Post77.Sentence2	AE	clenching jaw at night
zoloft.Post77.Sentence4	SSI	anger
zoloft.Post77.Sentence4	SSI	anxiety
zoloft.Post77.Sentence5	AE	feel like all I want to do is drink
zoloft.Post77.Sentence6	SSI	depressed
zoloft.Post77.Sentence7	SSI	anxiety
zoloft.Post77.Sentence9	AE	become an alcoholic 
zoloft.Post77.Sentence10	AE	NO sex drive
zoloft.Post77.Sentence10	AE	always tired
zoloft.Post77.Sentence11	AE	suicidal thoughts
zoloft.Post78.Sentence1	AE	Lack of sexual desire
zoloft.Post78.Sentence1	AE	harder to reach orgasm
zoloft.Post78.Sentence2	AE	total lack of desire for sex
zoloft.Post78.Sentence2	SSI	depression
zoloft.Post80.Sentence1	AE	Lack of sex drive
zoloft.Post80.Sentence1	AE	weight gain
zoloft.Post80.Sentence1	AE	sleep problems
zoloft.Post80.Sentence2	SSI	depressed
zoloft.Post81.Sentence1	AE	non-existent sex drive
zoloft.Post82.Sentence1	AE	Dry mouth
zoloft.Post82.Sentence1	AE	nausea
zoloft.Post82.Sentence1	AE	no sex drive
zoloft.Post82.Sentence1	AE	RLS worsened
zoloft.Post82.Sentence2	SSI	severe depression.
zoloft.Post82.Sentence3	SSI	depression
zoloft.Post82.Sentence3	SSI	 RLS
zoloft.Post82.Sentence4	AE	RLS 4xs worse
zoloft.Post82.Sentence5	AE	sex drive went from brooooom brooom to put put
zoloft.Post82.Sentence6	AE	SEVERE drymouth 
zoloft.Post82.Sentence7	SSI	depression
zoloft.Post83.Sentence2	AE	constantly clenching my jaw
zoloft.Post83.Sentence3	AE	feel very, very groggy
zoloft.Post83.Sentence3	AE	have to force myself out of bed
zoloft.Post83.Sentence3	AE	grogginess fades pretty quickly
zoloft.Post83.Sentence4	SSI	mood has improved
zoloft.Post83.Sentence4	SSI	weepy
zoloft.Post84.Sentence1	AE	completly shut down my sex drive
zoloft.Post85.Sentence1	AE	MAJOR head pressure
zoloft.Post85.Sentence1	AE	dizziness
zoloft.Post85.Sentence1	AE	moodiness
zoloft.Post85.Sentence1	AE	agitation
zoloft.Post85.Sentence1	AE	no patience
zoloft.Post85.Sentence1	AE	insomnia
zoloft.Post85.Sentence1	AE	suicidal thoughts
zoloft.Post85.Sentence4	AE	anxiety
zoloft.Post85.Sentence4	AE	head pressure
zoloft.Post85.Sentence4	AE	dizziness
zoloft.Post85.Sentence4	AE	insomnia were unbearable
zoloft.Post85.Sentence4	SSI	depression
zoloft.Post85.Sentence5	AE	head pressure worse
zoloft.Post85.Sentence6	AE	feeling head pressure
zoloft.Post85.Sentence6	AE	moodiness
zoloft.Post85.Sentence7	AE	head pressure
zoloft.Post85.Sentence9	AE	head pressure 
zoloft.Post86.Sentence3	AE	Insomnia was horrid the first 2-3 days
zoloft.Post86.Sentence3	AE	not sleeping but 2-3 hours each night
zoloft.Post86.Sentence4	AE	moderate nause
zoloft.Post86.Sentence4	AE	pretty good dizziness constantly
zoloft.Post86.Sentence6	AE	weight loss
zoloft.Post86.Sentence7	AE	Decreased appetite
zoloft.Post86.Sentence10	SSI	extreme mood swings
zoloft.Post86.Sentence10	SSI	impatience
zoloft.Post86.Sentence10	SSI	anger
zoloft.Post86.Sentence11	AE	first couple of days were rough with the insomnia
zoloft.Post86.Sentence12	AE	feel as though I had the flu
zoloft.Post86.Sentence17	AE	nausea
zoloft.Post86.Sentence17	AE	dizziness
zoloft.Post86.Sentence18	AE	so jumpy
zoloft.Post86.Sentence18	AE	moody
zoloft.Post86.Sentence18	AE	irritable
zoloft.Post86.Sentence19	AE	feeling like I was going to fall over
zoloft.Post86.Sentence19	AE	vomit all day
zoloft.Post87.Sentence1	AE	Tired
zoloft.Post87.Sentence1	AE	dry mouth
zoloft.Post87.Sentence1	AE	dizziness on occassion
zoloft.Post87.Sentence2	SSI	depression
zoloft.Post88.Sentence1	AE	no orgasm during sex
zoloft.Post88.Sentence2	AE	no orgasm during sex
zoloft.Post89.Sentence1	AE	very tried
zoloft.Post89.Sentence2	AE	gained 15 lbs
zoloft.Post89.Sentence3	AE	numbed any feeling of guilt of what I'm eating
zoloft.Post90.Sentence1	AE	Lack of ability to obtain erection 
zoloft.Post90.Sentence1	AE	Ejaculating problems
zoloft.Post90.Sentence1	AE	sexual side effects
zoloft.Post90.Sentence2	SSI	anxiety
zoloft.Post90.Sentence2	SSI	depression
zoloft.Post90.Sentence3	AE	Bad sexual side effects
zoloft.Post91.Sentence1	AE	sweating
zoloft.Post91.Sentence1	AE	dry mouth
zoloft.Post91.Sentence1	AE	increased anxiety
zoloft.Post91.Sentence3	SSI	depression
zoloft.Post91.Sentence4	SSI	depression
zoloft.Post91.Sentence5	SSI	depression
zoloft.Post91.Sentence8	SSI	depression
zoloft.Post92.Sentence1	AE	dry mouth
zoloft.Post92.Sentence1	AE	increased sweating
zoloft.Post92.Sentence1	AE	sexual problems
zoloft.Post92.Sentence2	AE	sexual problems
zoloft.Post92.Sentence4	SSI	depression
zoloft.Post93.Sentence1	AE	No appetite
zoloft.Post93.Sentence1	AE	a smaller appetite
zoloft.Post93.Sentence1	AE	still forget to eat
zoloft.Post93.Sentence2	AE	Blurred vision
zoloft.Post93.Sentence2	AE	diarrhoea
zoloft.Post93.Sentence2	AE	nausea
zoloft.Post93.Sentence2	AE	heart burn
zoloft.Post93.Sentence2	AE	hyper
zoloft.Post93.Sentence2	AE	wired
zoloft.Post93.Sentence2	AE	can stay awake for 48hr
zoloft.Post93.Sentence2	AE	have to take a sedative to sleep
zoloft.Post93.Sentence2	AE	insomnia
zoloft.Post93.Sentence2	AE	brain zaps
zoloft.Post93.Sentence2	AE	waves like vertigo but whilst sitting
zoloft.Post93.Sentence2	AE	speech problems
zoloft.Post93.Sentence2	AE	speech block
zoloft.Post93.Sentence2	AE	memory loss
zoloft.Post93.Sentence2	AE	suicidal thoughts
zoloft.Post93.Sentence2	AE	dry mouth
zoloft.Post93.Sentence2	AE	involuntary movements like jerking
zoloft.Post94.Sentence1	AE	decreased sex drive
zoloft.Post94.Sentence1	AE	inability to have orgasm
zoloft.Post94.Sentence2	AE	tiredness 
zoloft.Post94.Sentence2	AE	irritable
zoloft.Post94.Sentence3	AE	monotone in emotion
zoloft.Post94.Sentence4	AE	felt like I existed- monotone
zoloft.Post94.Sentence5	AE	nothing was funny 
zoloft.Post94.Sentence5	AE	nothing made me too upset
zoloft.Post94.Sentence6	AE	just shrug my shoulders as my living room curtains caught fire 
zoloft.Post94.Sentence9	SSI	9,846 thoughts in 2 minutes
zoloft.Post95.Sentence1	AE	Loss of sex drive
zoloft.Post95.Sentence1	AE	manic episodes
zoloft.Post95.Sentence1	AE	trouble sleeping
zoloft.Post95.Sentence2	SSI	suicide attempt
zoloft.Post95.Sentence3	AE	severe manic episodes
zoloft.Post95.Sentence3	AE	driving 500 miles for no reason
zoloft.Post95.Sentence3	AE	not sleeping for days
zoloft.Post95.Sentence4	AE	mania
zoloft.Post95.Sentence4	SSI	balance my mood
zoloft.Post96.Sentence1	AE	loss of sex drive
zoloft.Post96.Sentence1	AE	increase in anxiety
zoloft.Post97.Sentence2	SSI	depression
zoloft.Post97.Sentence2	SSI	anxiety
zoloft.Post98.Sentence1	AE	feel like when i get upset it just makes it worse
zoloft.Post99.Sentence1	AE	Vivid dreams
zoloft.Post99.Sentence1	AE	night sweats
zoloft.Post99.Sentence1	AE	extreme lethargy
zoloft.Post99.Sentence1	AE	decreased interest in sex
zoloft.Post99.Sentence1	AE	feeling emotionless
zoloft.Post99.Sentence1	AE	nausea
zoloft.Post99.Sentence2	AE	spending a lot of time in bed
zoloft.Post99.Sentence2	AE	feeling tired
zoloft.Post99.Sentence3	SSI	feeling suicidal
zoloft.Post99.Sentence4	AE	No sex
zoloft.Post99.Sentence4	AE	soaked yourself, your pj's, and the sheets through with night sweats
zoloft.Post99.Sentence5	AE	threw up
zoloft.Post100.Sentence1	AE	weight gain
zoloft.Post100.Sentence1	AE	extreme spaciness
zoloft.Post100.Sentence1	AE	loss of vocabulary
zoloft.Post100.Sentence1	AE	lethargic
zoloft.Post100.Sentence1	AE	cloudy head
zoloft.Post100.Sentence1	AE	lack of concentration
zoloft.Post100.Sentence2	SSI	depression
zoloft.Post100.Sentence2	SSI	anxiety
zoloft.Post100.Sentence4	AE	tired all the time
zoloft.Post100.Sentence4	AE	gained 10 pounds
zoloft.Post100.Sentence4	AE	can't think straight
zoloft.Post100.Sentence5	AE	feel really stupid
zoloft.Post100.Sentence5	AE	at aloss for words quite often
zoloft.Post100.Sentence5	AE	can't think of the right words to use
zoloft.Post102.Sentence1	AE	first 2 weeks, "jittery"
zoloft.Post102.Sentence1	AE	sexual dysfunction
zoloft.Post103.Sentence1	AE	Sexual side-effects
zoloft.Post103.Sentence1	AE	insomnia
zoloft.Post104.Sentence1	AE	night sweats
zoloft.Post104.Sentence1	AE	yawning
zoloft.Post104.Sentence1	AE	vivid dreams
zoloft.Post104.Sentence1	AE	the first week felt dizzy
zoloft.Post104.Sentence1	AE	slightly reduced libido
zoloft.Post104.Sentence1	AE	more difficulty in reaching orgasm
zoloft.Post104.Sentence2	SSI	depressed
zoloft.Post104.Sentence2	SSI	suicidal thoughts
zoloft.Post104.Sentence3	SSI	anxiety
zoloft.Post104.Sentence3	SSI	self-destructive urges
zoloft.Post104.Sentence5	SSI	miserable
zoloft.Post104.Sentence5	SSI	irritable
zoloft.Post104.Sentence6	AE	feel tired a lot
zoloft.Post104.Sentence7	AE	harder to climax
zoloft.Post104.Sentence8	SSI	depression
zoloft.Post105.Sentence1	AE	stayed awake for the first week
zoloft.Post106.Sentence1	AE	Absolutely no libido
zoloft.Post107.Sentence1	AE	Dry mouth
zoloft.Post108.Sentence1	AE	nausea
zoloft.Post108.Sentence1	AE	diareah
zoloft.Post108.Sentence1	AE	shakiness
zoloft.Post108.Sentence1	AE	sleeplessness
zoloft.Post108.Sentence1	AE	brain zaps
zoloft.Post108.Sentence1	AE	muscle twitches
zoloft.Post108.Sentence1	AE	jaw tightness
zoloft.Post108.Sentence1	AE	scary dreams
zoloft.Post108.Sentence1	AE	loss of sex drive
zoloft.Post108.Sentence3	SSI	sad
zoloft.Post108.Sentence3	SSI	pathetic
zoloft.Post108.Sentence3	SSI	lonley
zoloft.Post108.Sentence3	SSI	afraid
zoloft.Post108.Sentence3	SSI	 antisocial
zoloft.Post108.Sentence3	SSI	hermit
zoloft.Post108.Sentence7	AE	miss orgasms
zoloft.Post109.Sentence1	AE	WEIGHT GAIN
zoloft.Post109.Sentence3	AE	allot of weight gain
zoloft.Post109.Sentence5	AE	light headed feeling
zoloft.Post109.Sentence5	AE	takes your eyes a second to catch up with your focus
zoloft.Post110.Sentence1	AE	very low libido
zoloft.Post110.Sentence1	AE	no sex drive
zoloft.Post110.Sentence1	AE	intensified affects of alcohol tremendously
zoloft.Post112.Sentence1	AE	Initially went cycling like a yo-yo
zoloft.Post112.Sentence1	AE	mild mania
zoloft.Post112.Sentence1	AE	depression
zoloft.Post112.Sentence3	AE	stimulating
zoloft.Post112.Sentence3	AE	hyper for a few months
zoloft.Post112.Sentence5	AE	stimulating
zoloft.Post112.Sentence5	AE	hyper for quite a while
zoloft.Post112.Sentence6	SSI	depression
zoloft.Post112.Sentence7	SSI	depression
zoloft.Post112.Sentence8	SSI	depression
zoloft.Post113.Sentence1	AE	At first I had super dry mouth
zoloft.Post113.Sentence1	AE	wanted to sleep forever
zoloft.Post113.Sentence2	AE	terrible problems reaching orgasm
zoloft.Post113.Sentence3	AE	sex drive vanished completely
zoloft.Post113.Sentence4	SSI	depression
zoloft.Post113.Sentence8	AE	love life suffers
zoloft.Post113.Sentence8	AE	lack of sex
zoloft.Post113.Sentence12	SSI	feelings of doom
zoloft.Post113.Sentence12	SSI	self loathing
zoloft.Post113.Sentence13	SSI	kiled myself
zoloft.Post114.Sentence1	AE	greatly decreased libido
zoloft.Post114.Sentence2	AE	weight loss
zoloft.Post114.Sentence5	AE	Lack of interest in sex 
zoloft.Post114.Sentence5	AE	ruined my marriage
zoloft.Post115.Sentence2	AE	Difficulty reaching orgasm
zoloft.Post115.Sentence2	AE	wierd dreams
zoloft.Post115.Sentence2	AE	weight gain
zoloft.Post115.Sentence3	SSI	cry everyday
zoloft.Post115.Sentence3	SSI	 think of suicide
zoloft.Post115.Sentence4	AE	still orgasm it just takes longer
zoloft.Post116.Sentence1	AE	Dizziness
zoloft.Post116.Sentence1	AE	dry mouth
zoloft.Post116.Sentence1	AE	mild sour stomach
zoloft.Post116.Sentence1	AE	slight insomnia
zoloft.Post116.Sentence1	AE	weight loss
zoloft.Post116.Sentence1	AE	mild apathy
zoloft.Post116.Sentence1	AE	decreased sex drive
zoloft.Post116.Sentence1	AE	fatigue
zoloft.Post116.Sentence3	SSI	depression
zoloft.Post116.Sentence3	SSI	major anxiety
zoloft.Post116.Sentence3	SSI	physically painful
zoloft.Post116.Sentence3	SSI	OCD 
zoloft.Post116.Sentence5	SSI	depressed
zoloft.Post116.Sentence9	SSI	depression
zoloft.Post116.Sentence10	AE	slight dizziness
zoloft.Post116.Sentence10	AE	brainfog
zoloft.Post116.Sentence11	AE	feel apathy
zoloft.Post116.Sentence11	AE	feel apathy
zoloft.Post116.Sentence11	SSI	sad
zoloft.Post116.Sentence11	SSI	depressed
zoloft.Post116.Sentence11	SSI	anxious
zoloft.Post116.Sentence12	SSI	OCD
zoloft.Post116.Sentence12	SSI	intrusive thoughts
zoloft.Post116.Sentence12	SSI	nervous
zoloft.Post116.Sentence13	AE	feel slightly numbed out
zoloft.Post116.Sentence13	AE	brainfog
zoloft.Post117.Sentence3	AE	depressed
zoloft.Post117.Sentence3	AE	ho-hum
zoloft.Post117.Sentence3	AE	gained 20lbs
zoloft.Post118.Sentence1	AE	Nausea
zoloft.Post118.Sentence1	AE	weight loss in beginning
zoloft.Post118.Sentence2	AE	0% sex drive
zoloft.Post118.Sentence2	AE	difficulty sleeping
zoloft.Post118.Sentence2	AE	nightmares
zoloft.Post118.Sentence2	AE	profuse sweating
zoloft.Post118.Sentence5	SSI	anxiety
zoloft.Post118.Sentence5	SSI	depression
zoloft.Post118.Sentence6	AE	nightmares
zoloft.Post118.Sentence6	AE	seeing things at night
zoloft.Post119.Sentence1	AE	WEIGHT GAIN
zoloft.Post119.Sentence1	AE	WEIGHT GAIN
zoloft.Post119.Sentence1	AE	WEIGHT GAIN
zoloft.Post119.Sentence5	AE	weight gain
zoloft.Post120.Sentence1	AE	Brain fog
zoloft.Post120.Sentence1	AE	derealization
zoloft.Post120.Sentence1	AE	depersonalization
zoloft.Post120.Sentence1	AE	lack of concentration
zoloft.Post120.Sentence1	AE	hard time remembering things
zoloft.Post120.Sentence2	SSI	panic attacks
zoloft.Post120.Sentence2	SSI	obsessive thoughts
zoloft.Post120.Sentence2	SSI	intrusive thoughts
zoloft.Post120.Sentence2	SSI	anxiety
zoloft.Post121.Sentence2	SSI	severe depression
zoloft.Post123.Sentence1	AE	loss of libido
zoloft.Post123.Sentence1	AE	drowsiness
zoloft.Post123.Sentence2	SSI	depressed
zoloft.Post123.Sentence2	SSI	suicidal
zoloft.Post123.Sentence3	SSI	depressed
zoloft.Post123.Sentence4	AE	sleepy
zoloft.Post123.Sentence4	AE	constantly napping
zoloft.Post123.Sentence4	SSI	depressed
zoloft.Post123.Sentence4	SSI	slept to avoid how I was feeling
zoloft.Post123.Sentence5	AE	didn't have much of a libido anymore
zoloft.Post124.Sentence1	AE	weight gain
zoloft.Post124.Sentence1	AE	jaw clenching
zoloft.Post124.Sentence2	SSI	anxiety
zoloft.Post124.Sentence2	SSI	clenched feeling in my chest
zoloft.Post124.Sentence4	SSI	depression
zoloft.Post124.Sentence8	SSI	depressed
zoloft.Post124.Sentence8	SSI	 lethargic
zoloft.Post124.Sentence8	SSI	upset
zoloft.Post124.Sentence12	SSI	paranoia
zoloft.Post124.Sentence13	AE	weight gain
zoloft.Post124.Sentence15	AE	weight gain
zoloft.Post125.Sentence1	AE	Jittery
zoloft.Post125.Sentence1	AE	grinding teeth
zoloft.Post125.Sentence1	AE	insomnia
zoloft.Post125.Sentence1	AE	lack of libido
zoloft.Post126.Sentence1	AE	Severe diarrhea
zoloft.Post126.Sentence1	AE	bad abdominal cramping
zoloft.Post126.Sentence2	SSI	depression
zoloft.Post126.Sentence3	AE	diarrhea never stopped
zoloft.Post127.Sentence1	AE	Nausea for the first week
zoloft.Post127.Sentence4	SSI	anxiety
zoloft.Post128.Sentence2	AE	tiredness
zoloft.Post128.Sentence2	AE	increase in alcohol abuse/depenence
zoloft.Post128.Sentence2	AE	slightly decreased sexual desire
zoloft.Post128.Sentence2	AE	somewhat decrease in energy
zoloft.Post128.Sentence2	AE	occasional euphoria
zoloft.Post128.Sentence7	AE	little bit manicky
